Date(UTC),UnixTimeStamp,eth_etherprice,eth_tx,eth_address,eth_supply,eth_marketcap,eth_hashrate,eth_difficulty,eth_blocks,eth_uncles,eth_blocksize,eth_blocktime,eth_gasprice,eth_gaslimit,eth_gasused,eth_ethersupply,eth_ens_register
02-01-2017,1485907200,10.71,44541,1026094,88472207.38,947.537341,8226.0029,111.557,6009,362,1607,14.32,22534983936,4004053,1723454015,31332.1875,
02-02-2017,1485993600,10.78,43709,1028070,88503622.22,954.0690475,8407.2648,113.89,6047,331,1578,14.2,22623466807,4003996,1558834935,31414.84375,
02-03-2017,1486080000,10.95,42778,1029880,88534895.5,969.4571057,8271.9789,112.321,5990,373,1568,14.38,22508635957,4005129,1519386885,31273.28125,
02-04-2017,1486166400,11.32,45410,1032097,88566656.28,1002.574549,8427.7058,112.665,6078,385,1560,14.12,22623314914,4005458,1441528397,31760.78125,
02-05-2017,1486252800,11.22,46542,1033882,88598257.84,994.072453,8773.2937,118.163,6077,338,1614,14.16,22331019732,4004770,1567592675,31601.5625,
02-06-2017,1486339200,11.32,47306,1035599,88629881.44,1003.290258,8877.6557,119.234,6050,383,1606,14.21,22488425969,4006549,1599155373,31623.59375,
02-07-2017,1486425600,11.45,51866,1037811,88661372.84,1015.172719,8865.7805,119.408,5998,417,1827,14.34,22381838948,4006191,1983099544,31491.40625,
02-08-2017,1486512000,11.39,51089,1040358,88693080.81,1010.21419,8981.8497,120.24,6067,387,1764,14.18,22770223820,4007044,1831684518,31707.96875,
02-09-2017,1486598400,10.94,47873,1042268,88724508,970.6461175,8947.4759,121.113,6029,354,1630,14.25,22865377988,4006817,1730081198,31427.1875,
02-10-2017,1486684800,11.34,52222,1044332,88756004.41,1006.49309,9217.8017,124.421,6040,361,1735,14.23,22403621823,4006488,2034959642,31496.40625,
02-11-2017,1486771200,11.43,46560,1046267,88787594.25,1014.842202,9275.2906,124.729,6038,387,1594,14.22,22195555854,4006035,1761766435,31589.84375,
02-12-2017,1486857600,11.42,45319,1048901,88819163.94,1014.314852,9392.2664,126.46,6059,358,1571,14.21,22626108892,4006386,1715520962,31569.6875,
2/13/2017,1486944000,11.39,55990,1051104,88850898,1012.011728,9522.8756,127.523,6070,382,1823,14.19,23210412106,4007567,2340786140,31734.0625,
2/14/2017,1487030400,13,58298,1053923,88882368.94,1155.470796,9629.3742,129.976,6023,378,1914,14.29,22818886821,4006644,2194959803,31470.9375,
2/15/2017,1487116800,12.97,55320,1056702,88914090.34,1153.215752,9674.344,129.591,6089,361,1818,14.14,31915437681,4008972,2349687466,31721.40625,
2/16/2017,1487203200,12.95,49674,1058825,88945630.19,1151.845911,9633.6869,129.994,6052,351,1661,14.22,22602328224,4009688,1745086369,31539.84375,
2/17/2017,1487289600,12.72,49406,1060926,88976958,1131.786906,9813.818,133.278,6012,350,1661,14.33,22533195533,4006606,1731885385,31327.8125,
2/18/2017,1487376000,12.83,49398,1063883,89008169.72,1141.974817,9910.4307,135.014,5999,343,1773,14.34,23057941420,4006562,1867779741,31211.71875,
2/19/2017,1487462400,12.82,48227,1065920,89039436.91,1141.485581,10076.9868,137.219,6019,326,1635,14.31,22391656238,4006797,1612661135,31267.1875,
2/20/2017,1487548800,12.52,50152,1068400,89070824.72,1115.166725,10118.1204,137.087,6015,362,1696,14.31,22466228953,4006821,1804435972,31387.8125,
2/21/2017,1487635200,12.77,58434,1071424,89102241.59,1137.835625,10342.9777,140.244,6052,320,1989,14.2,22569187220,4007765,2378366614,31416.875,
2/22/2017,1487721600,12.69,50372,1073757,89133228.94,1131.100675,10225.688,140.528,5968,319,1790,14.43,22844411723,4009128,2167016939,30987.34375,
2/23/2017,1487808000,13.13,47601,1076071,89164458.47,1170.72934,10249.8892,139.771,6019,317,1667,14.29,22741575515,4009303,1835447879,31229.53125,
2/24/2017,1487894400,13.11,54081,1078758,89195722.06,1169.355916,10300.807,140.244,6011,335,1778,14.34,22755690878,4010814,1810426719,31263.59375,
2/25/2017,1487980800,13.57,53245,1081093,89227275.97,1210.814135,10613.2667,142.922,6039,377,1761,14.28,22580332911,4009354,2017627760,31553.90625,
2/26/2017,1488067200,14.59,51716,1083604,89259096.13,1302.290212,11038.1733,147.403,6089,381,1713,14.12,22771424431,4012114,1704657840,31820.15625,
2/27/2017,1488153600,15.55,52642,1086792,89290342.53,1388.464826,11078.6475,150.763,5988,361,1819,14.37,23193818563,4022567,1932296583,31246.40625,
2/28/2017,1488240000,16.07,60277,1091303,89322198.63,1435.407732,11579.116,154.531,6107,367,1935,14.08,23580755304,4032516,2140853331,31856.09375,
03-01-2017,1488326400,17.55,59774,1098329,89353343.47,1568.151178,11193.1403,152.61,5958,379,2235,14.45,27402631555,4019383,2146017149,31144.84375,
03-02-2017,1488412800,19.08,70779,1104821,89384974.41,1705.465312,11369.6535,152.75,6061,370,2209,14.2,23609865289,4020666,2278844062,31630.9375,
03-03-2017,1488499200,19.48,64294,1111646,89416273.31,1741.829004,11791.9899,160.218,6006,353,2084,14.31,23008036079,4017598,2015645991,31298.90625,
03-04-2017,1488585600,18.61,58756,1115958,89447445.97,1664.616969,11641.3951,158.696,5985,353,1860,14.37,22752613012,4012281,1881415432,31172.65625,
03-05-2017,1488672000,19.22,57031,1120047,89479007.84,1719.786531,12169.6377,163.957,6073,340,1821,14.18,22459193729,4008611,1890414773,31561.875,
03-06-2017,1488758400,19.75,57020,1124705,89510160.97,1767.825679,12202.0077,166.365,5977,360,1808,14.41,22683379793,4010710,1824348403,31153.125,
03-07-2017,1488844800,18.91,62589,1128534,89541229.72,1693.224654,12126.1529,165.933,5978,336,1963,14.43,22439900327,4006006,1962866259,31068.75,
03-08-2017,1488931200,16.54,55386,1132810,89572555.66,1481.530071,12566.0974,170.548,6016,350,1800,14.29,22717981194,4007589,1749096281,31325.9375,
03-09-2017,1489017600,17.71,64266,1139420,89603365.19,1586.875597,12593.1903,173.894,5928,329,2403,14.54,22460423289,4013111,2168001854,30809.53125,
03-10-2017,1489104000,19.13,65132,1145555,89634392.22,1714.705923,12622.6645,172.946,5953,353,2190,14.43,25715550291,4009374,2244444377,31027.03125,
03-11-2017,1489190400,21.45,64803,1151496,89665627.69,1923.327714,12870.7578,175.151,6002,347,2014,14.35,22822227019,4010983,2121047668,31235.46875,
03-12-2017,1489276800,23.31,66646,1158864,89696477.22,2090.824884,12911.1921,177.745,5919,357,2043,14.53,22944292835,4008825,2112935282,30849.53125,
3/13/2017,1489363200,28.45,81718,1170758,89728090.97,2552.764188,13434.1504,180.235,6040,400,2452,14.25,23503094188,4013572,3230713433,31613.75,
3/14/2017,1489449600,28.58,77155,1180408,89759305.81,2565.32096,13255.2329,179.845,5961,407,2433,14.43,22958465248,4010738,3113154274,31214.84375,
3/15/2017,1489536000,35.18,81205,1190919,89790683.47,3158.836244,13628.7396,184.132,5986,409,2456,14.37,22877843867,4014215,2732822658,31377.65625,
3/16/2017,1489622400,45.51,109950,1208579,89822111.44,4087.804292,13794.9629,185.854,5990,423,3071,14.37,23318234775,4024249,3665163840,31427.96875,
3/17/2017,1489708800,44.48,106635,1224321,89853953.31,3996.703843,14518.7852,192.81,6046,460,2880,14.22,27329559604,4039328,3367447756,31841.875,
3/18/2017,1489795200,34,89920,1236276,89885435.66,3056.104812,14696.5419,197.601,5991,435,2513,14.36,22588280322,4043895,2680677691,31482.34375,
3/19/2017,1489881600,43.12,84599,1244923,89916430.19,3877.19647,13915.1809,190.867,5950,349,2396,14.48,22676654708,4063474,2539978136,30994.53125,
3/20/2017,1489968000,42.51,80264,1254137,89948100.5,3823.693752,14863.3155,199.408,6066,374,2316,14.15,22485861954,4094927,2538286690,31670.3125,
3/21/2017,1490054400,42.67,84298,1264243,89979116.91,3839.408918,14561.0448,199.631,5957,345,2507,14.46,22401666063,4083835,2722576858,31016.40625,
3/22/2017,1490140800,41.65,78821,1272509,90010489.25,3748.936877,14914.7357,201.632,6008,383,2368,14.31,22752454613,4160216,2630501522,31372.34375,
3/23/2017,1490227200,43.2,82434,1280501,90041470.19,3889.791512,15425.4361,210.879,5914,406,2513,14.55,22541771175,4204180,2732317738,30980.9375,
3/24/2017,1490313600,53.19,87775,1291931,90072311.13,4790.946229,15334.1063,211,5913,366,2557,14.54,27441833681,4227395,2802719814,30840.9375,
3/25/2017,1490400000,50.62,84394,1301464,90103373.94,4561.032789,15439.4585,211.205,5962,354,2428,14.44,23012529660,4148208,2527232365,31062.8125,
3/26/2017,1490486400,50.63,79534,1308803,90134549.41,4563.512236,16219.4936,221.175,5981,355,2375,14.37,22249849693,4055066,2604354268,31175.46875,
3/27/2017,1490572800,49.06,94570,1320623,90165551.59,4423.521961,16894.3097,231.657,5951,350,2896,14.45,22247794560,4067603,3525902049,31002.1875,
3/28/2017,1490659200,50.25,84348,1329617,90196107.06,4532.35438,16458.957,229.549,5900,295,2543,14.61,22247087954,4076318,2829505044,30555.46875,
3/29/2017,1490745600,53.07,93064,1338529,90227375.34,4788.366809,17141.823,232.98,5988,369,2744,14.36,22264312196,4209754,3116605361,31268.28125,
3/30/2017,1490832000,51.91,96209,1352837,90258195.19,4685.302912,17183.9723,236.982,5910,355,2853,14.57,22337722011,4194903,3137212539,30819.84375,
3/31/2017,1490918400,49.91,103102,1367188,90289403.47,4506.344127,17643.5302,240.139,5971,377,2949,14.39,22421222086,4186445,3436349297,31208.28125,
04-01-2017,1491004800,50.6,80572,1374894,90320254.41,4570.204873,17342.0731,239.048,5926,342,2403,14.51,22145659410,4222081,2573095663,30850.9375,
04-02-2017,1491091200,48.55,88948,1385185,90350695.19,4386.526251,17320.8014,242.037,5846,337,2669,14.7,22176202916,4251363,2994651161,30440.78125,
04-03-2017,1491177600,44.13,100221,1398126,90381881.44,3988.552428,16564.8723,225.778,5979,360,2788,14.4,22176569227,4275871,3376865972,31186.25,
04-04-2017,1491264000,44.43,86279,1408346,90412936.75,4017.04678,17593.0096,240.588,5932,386,2518,14.49,22335006404,4177144,2864503196,31055.3125,
04-05-2017,1491350400,44.9,87411,1418641,90444172.06,4060.943326,18094.6996,246.279,5986,362,2558,14.41,22438228964,4172167,2984719130,31235.3125,
04-06-2017,1491436800,43.23,95177,1432417,90474896.44,3911.229773,17967.3505,248.619,5880,364,2799,14.65,22774967565,4147633,3183645283,30724.375,
04-07-2017,1491523200,42.31,92846,1440597,90505970.97,3829.307632,18253.0325,249.575,5946,373,2776,14.47,22133175527,4199878,3272867342,31074.53125,
04-08-2017,1491609600,44.37,72144,1447313,90536886.59,4017.121658,18340.2159,252.485,5936,340,2249,14.52,22134943280,4167174,2355623725,30915.625,
04-09-2017,1491696000,43.72,74557,1453300,90567128.63,3959.594863,18009.4232,253.175,5797,349,2358,14.9,21963656913,4081472,2602180314,30242.03125,
04-10-2017,1491782400,43.74,75487,1460327,90597165.81,3962.720033,18072.1973,255.973,5758,342,2460,14.97,22330645586,4122521,2760816737,30037.1875,
04-11-2017,1491868800,43.74,75891,1466464,90627616.28,3964.051936,18671.3934,261.037,5849,331,2377,14.76,22007626117,4058937,2679717515,30450.46875,
04-12-2017,1491955200,46.38,80347,1476683,90657833.31,4204.710309,18555.8787,260.942,5779,365,2697,14.98,23067711028,4054299,3182442702,30217.03125,
4/13/2017,1492041600,49.97,84124,1485120,90688173.16,4531.688013,18205.074,254.806,5798,375,2589,14.88,22310955741,4042837,2759203997,30339.84375,
4/14/2017,1492128000,47.32,81155,1492214,90719162.84,4292.830786,19833.812,271.575,5908,402,2451,14.62,22257379067,4060714,2852421954,30989.6875,
4/15/2017,1492214400,48.89,74820,1498803,90749160.97,4436.72648,19260.1407,272.397,5721,388,2348,15.08,22240477959,4085220,2598033805,29998.125,
4/16/2017,1492300800,48.22,70634,1503386,90779668.16,4377.395598,19591.7831,272.581,5820,390,2220,14.85,22100218538,4064064,2501650359,30507.1875,
4/17/2017,1492387200,47.94,72546,1509763,90810315.66,4353.446533,19889.9768,275.532,5861,376,2309,14.73,22255010723,4052528,2751457420,30647.5,
4/18/2017,1492473600,49.88,83303,1518090,90840832.38,4531.140719,20302.3049,282.74,5861,343,2603,14.67,22747420158,4176945,3260252456,30516.71875,
4/19/2017,1492560000,47.88,85734,1526805,90870444.56,4350.876886,20078.8856,288.751,5718,290,2664,15.06,22626922333,4090202,3465363718,29612.1875,
4/20/2017,1492646400,49.36,85450,1536829,90900866.75,4486.866783,20288.8866,283.972,5859,314,2581,14.67,22480105997,4094391,3408878184,30422.1875,
4/21/2017,1492732800,48.27,81278,1548026,90931344.09,4389.255979,20805.2888,290.823,5878,303,2691,14.67,22819358782,4203564,3790138031,30477.34375,
4/22/2017,1492819200,48.41,73539,1555797,90961334.41,4403.438199,20900.958,297.111,5792,286,2429,14.87,22631052480,4242704,3110233611,29990.3125,
4/23/2017,1492905600,48.75,77073,1562427,90991825.66,4435.851501,21389.0055,298.451,5864,328,2393,14.67,21898039096,4236509,3017245471,30491.25,
4/24/2017,1492992000,49.94,80531,1572073,91021611.13,4545.61926,20664.8066,295.212,5721,327,2553,15.06,22992421400,4262866,3142866515,29785.46875,
4/25/2017,1493078400,50.09,93033,1580035,91052368.94,4560.81316,21582.4498,298.308,5897,354,2803,14.57,21734015245,4281190,3587460558,30757.8125,
4/26/2017,1493164800,53.28,89642,1596565,91081701.13,4852.833036,21292.624,308.931,5637,318,2724,15.27,22048839796,4286926,3389558270,29332.1875,
4/27/2017,1493251200,63.14,104494,1612349,91111031.13,5752.750505,21617.4059,313.696,5642,312,3095,15.25,22377947330,4281196,3855782843,29330,
4/28/2017,1493337600,72.42,106193,1624667,91140713.16,6600.410447,22951.0371,328.633,5697,337,3178,15.12,22130700584,4291332,3606508681,29682.03125,
4/29/2017,1493424000,69.83,91335,1635440,91169930.81,6366.396269,23467.3816,342.092,5626,301,2793,15.29,22799209590,4286304,3072854430,29217.65625,
4/30/2017,1493510400,79.83,95202,1647543,91199299.41,7280.440072,22938.2706,332.584,5648,311,3064,15.25,22541845100,4285640,3369941640,29368.59375,0
05-01-2017,1493596800,77.53,112202,1663543,91228656.91,7072.95777,23205.2792,336.173,5624,340,3544,15.32,22989649815,4289999,4407350348,29357.5,0
05-02-2017,1493683200,77.25,110354,1678680,91258093.31,7049.687708,23246.7388,335.2,5619,373,3461,15.29,22975461233,4288820,4635194345,29436.40625,0
05-03-2017,1493769600,80.37,97334,1690254,91287645.97,7336.788107,23614.2464,339.479,5649,361,3028,15.21,22182605256,4288653,3466927160,29552.65625,0
