Date,Open,High,Low,Close,Volume,Market Cap
"Jan 30, 2016",0.000428,0.000478,0.000425,0.000466,"35,814","38,53,500"
"Jan 29, 2016",0.000396,0.000432,0.000374,0.000432,"19,446","35,62,020"
"Jan 28, 2016",0.000422,0.000438,0.00039,0.000396,"19,034","37,95,520"
"Jan 27, 2016",0.000417,0.000448,0.000389,0.000422,"35,648","37,56,420"
"Jan 26, 2016",0.000379,0.000427,0.000372,0.000418,"26,105","34,10,470"
"Jan 25, 2016",0.000413,0.00043,0.000367,0.000379,"27,464","37,18,220"
"Jan 24, 2016",0.000466,0.000466,0.000397,0.000413,"28,556","41,91,350"
"Jan 23, 2016",0.000453,0.000511,0.000428,0.000455,"68,777","40,81,240"
"Jan 22, 2016",0.00047,0.00047,0.000412,0.00045,"52,632","42,27,180"
"Jan 21, 2016",0.000582,0.000632,0.000419,0.000468,"81,548","52,39,790"
"Jan 20, 2016",0.000461,0.000651,0.00045,0.000606,"2,52,740","41,46,700"
"Jan 19, 2016",0.000352,0.000532,0.000346,0.000468,"1,26,416","31,66,920"
"Jan 18, 2016",0.000284,0.000364,0.000282,0.000352,"68,567","25,56,000"
"Jan 17, 2016",0.000278,0.0003,0.000278,0.000294,"9,379","25,01,490"
"Jan 16, 2016",0.000255,0.00028,0.000253,0.000278,"10,071","22,95,880"
"Jan 15, 2016",0.000285,0.000328,0.000256,0.000256,"37,975","25,63,120"
"Jan 14, 2016",0.000248,0.000304,0.000248,0.000285,"39,981","22,33,940"
"Jan 13, 2016",0.000258,0.000259,0.000242,0.000248,"6,263","23,18,410"
"Jan 12, 2016",0.000238,0.000267,0.000232,0.00026,"7,721","21,46,070"
"Jan 11, 2016",0.000257,0.000257,0.000232,0.000239,"11,982","23,09,540"
"Jan 10, 2016",0.000256,0.000272,0.000244,0.000256,"3,027","23,07,980"
"Jan 09, 2016",0.000272,0.000275,0.000232,0.000256,"9,030","24,47,750"
"Jan 08, 2016",0.000252,0.000323,0.000222,0.000272,"30,481","22,65,820"
"Jan 07, 2016",0.000188,0.000264,0.000188,0.000252,"20,869","16,88,180"
"Jan 06, 2016",0.000186,0.000195,0.000182,0.000188,"1,372","16,78,260"
"Jan 05, 2016",0.000203,0.000205,0.000183,0.000186,"1,676","18,24,260"
"Jan 04, 2016",0.000175,0.000244,0.000168,0.000203,"7,346","15,75,230"
"Jan 03, 2016",0.000165,0.000175,0.00016,0.000175,573,"14,84,340"
"Jan 02, 2016",0.000162,0.000177,0.000161,0.000165,"1,140","14,58,810"
"Jan 01, 2016",0.000151,0.000173,0.000151,0.000162,"1,361","13,58,320"
"Dec 31, 2015",0.00016,0.00016,0.000147,0.000151,"1,171","14,39,410"
"Dec 30, 2015",0.000161,0.000173,0.000145,0.00016,"2,870","14,48,130"
"Dec 29, 2015",0.00014,0.000163,0.00014,0.000161,"1,042","12,56,480"
"Dec 28, 2015",0.00015,0.000166,0.00014,0.00014,"1,392","13,52,370"
"Dec 27, 2015",0.000162,0.000162,0.000145,0.00015,"3,405","14,54,210"
"Dec 26, 2015",0.000185,0.000186,0.000156,0.000162,"1,106","16,65,990"
"Dec 25, 2015",0.000182,0.000206,0.000168,0.000185,"3,183","16,35,830"
"Dec 24, 2015",0.000203,0.000205,0.000163,0.000178,"3,898","18,24,760"
"Dec 23, 2015",0.000194,0.000211,0.000187,0.000203,"4,073","17,42,160"
"Dec 22, 2015",0.000192,0.00021,0.000176,0.000194,"3,694","17,29,500"
"Dec 21, 2015",0.000155,0.000219,0.000143,0.000192,"6,140","13,98,200"
"Dec 20, 2015",0.000162,0.000164,0.00014,0.000155,"3,616","14,61,530"
"Dec 19, 2015",0.000182,0.000193,0.000134,0.000162,"4,681","16,39,130"
"Dec 18, 2015",0.000243,0.000249,0.000169,0.000182,"12,619","21,88,060"
"Dec 17, 2015",0.000199,0.000302,0.000183,0.000243,"33,215","17,90,580"
"Dec 16, 2015",0.000126,0.000194,0.000116,0.000183,"7,084","11,31,790"
"Dec 15, 2015",0.000138,0.000138,0.000116,0.000126,"1,109","12,39,320"
"Dec 14, 2015",0.000143,0.000143,0.000132,0.000138,187,"12,88,610"
"Dec 13, 2015",0.000155,0.000161,0.000131,0.000143,"2,345","13,99,390"
"Dec 12, 2015",0.000147,0.000153,0.000118,0.000127,718,"13,20,440"
"Dec 11, 2015",0.000146,0.00015,0.00014,0.000146,258,"13,11,020"
"Dec 10, 2015",0.000137,0.000211,0.000124,0.000146,561,"12,33,710"
"Dec 09, 2015",0.000134,0.000142,0.000126,0.000137,676,"12,05,030"
"Dec 08, 2015",0.000126,0.000137,0.000118,0.000133,"1,172","11,37,930"
"Dec 07, 2015",0.000103,0.000126,0.000096,0.000126,792,"9,30,447"
"Dec 06, 2015",0.00012,0.000125,0.000099,0.000104,"2,133","10,77,410"
"Dec 05, 2015",0.000118,0.000126,0.000114,0.000118,165,"10,58,130"
"Dec 04, 2015",0.000108,0.000122,0.000107,0.000118,"1,096","9,74,880"
"Dec 03, 2015",0.000103,0.000117,0.000097,0.000108,"1,771","9,22,833"
"Dec 02, 2015",0.000116,0.000127,0.000092,0.000102,"3,449","10,44,380"
"Dec 01, 2015",0.000106,0.000136,0.000102,0.000116,"1,860","9,50,715"
"Nov 30, 2015",0.000104,0.000109,0.000102,0.000106,224,"9,33,912"
"Nov 29, 2015",0.000107,0.000107,0.000091,0.000104,247,"9,60,336"
"Nov 28, 2015",0.000093,0.000114,0.000091,0.000107,946,"8,33,174"
"Nov 27, 2015",0.000111,0.000122,0.000087,0.000093,"1,016","10,03,330"
"Nov 26, 2015",0.000108,0.000115,0.000101,0.000111,696,"9,73,836"
"Nov 25, 2015",0.0001,0.000113,0.0001,0.000108,772,"8,97,112"
"Nov 24, 2015",0.000106,0.000106,0.000099,0.0001,179,"9,55,314"
"Nov 23, 2015",0.0001,0.000107,0.0001,0.000106,92,"8,98,880"
"Nov 22, 2015",0.000103,0.000117,0.000099,0.0001,686,"9,29,880"
"Nov 21, 2015",0.000113,0.000113,0.000098,0.000103,778,"10,20,430"
"Nov 20, 2015",0.000111,0.000117,0.000104,0.000113,69,"9,99,873"
"Nov 19, 2015",0.000109,0.00012,0.000102,0.000111,616,"9,79,074"
"Nov 18, 2015",0.0001,0.000119,0.000093,0.000109,"3,405","9,02,826"
"Nov 17, 2015",0.000129,0.000135,0.000084,0.000097,"6,187","11,61,680"
"Nov 16, 2015",0.000112,0.000129,0.000095,0.000129,"1,355","10,07,210"
"Nov 15, 2015",0.000127,0.000138,0.000103,0.000112,"2,260","11,44,000"
"Nov 14, 2015",0.000128,0.000128,0.000118,0.000121,112,"11,50,090"
"Nov 13, 2015",0.000131,0.000133,0.000119,0.000128,77,"11,83,480"
"Nov 12, 2015",0.000127,0.000138,0.000117,0.000132,708,"11,39,010"
"Nov 11, 2015",0.000132,0.000139,0.000115,0.000127,686,"11,88,270"
"Nov 10, 2015",0.000149,0.000153,0.000129,0.000132,398,"13,37,270"
"Nov 09, 2015",0.000142,0.000157,0.000137,0.000152,352,"12,78,300"
"Nov 08, 2015",0.000164,0.000169,0.000123,0.000141,484,"14,75,970"
"Nov 07, 2015",0.000142,0.000164,0.00014,0.000164,218,"12,76,320"
"Nov 06, 2015",0.000151,0.000156,0.000127,0.000142,217,"13,57,870"
"Nov 05, 2015",0.00015,0.000174,0.000132,0.000151,"1,455","13,53,420"
"Nov 04, 2015",0.000173,0.000187,0.00014,0.000151,"1,613","15,55,110"
"Nov 03, 2015",0.000163,0.000182,0.000128,0.000172,"3,720","14,63,990"
"Nov 02, 2015",0.00015,0.000164,0.000141,0.000162,419,"13,48,540"
"Nov 01, 2015",0.000136,0.00017,0.000136,0.00015,950,"12,26,560"
"Oct 31, 2015",0.000158,0.00016,0.000134,0.000145,530,"14,19,010"
"Oct 30, 2015",0.000138,0.000158,0.000133,0.000158,"3,174","12,41,460"
"Oct 29, 2015",0.00012,0.000142,0.000117,0.00014,"1,930","10,80,480"
